"","date","value","Pmm"
"1230","2018-02-12T00:00:00",163,16.3
"1231","2018-02-13T00:00:00",28,2.8
"1232","2018-02-14T00:00:00",0,0
"1233","2018-02-15T00:00:00",30,3
"1234","2018-02-16T00:00:00",0,0
"1235","2018-02-17T00:00:00",13,1.3
"1236","2018-02-18T00:00:00",51,5.1
"1237","2018-02-19T00:00:00",5,0.5
"1238","2018-02-20T00:00:00",5,0.5
"1239","2018-02-21T00:00:00",3,0.3
"1240","2018-02-22T00:00:00",56,5.6
"1241","2018-02-23T00:00:00",0,0
"1242","2018-02-24T00:00:00",25,2.5
"1243","2018-02-25T00:00:00",56,5.6
"1244","2018-02-26T00:00:00",71,7.1
"1245","2018-02-27T00:00:00",0,0
"1246","2018-02-28T00:00:00",13,1.3
"1247","2018-03-01T00:00:00",483,48.3
"1248","2018-03-02T00:00:00",127,12.7
"1249","2018-03-03T00:00:00",0,0
"1250","2018-03-04T00:00:00",0,0
"1251","2018-03-05T00:00:00",0,0
"1252","2018-03-06T00:00:00",38,3.8
"1253","2018-03-07T00:00:00",51,5.1
"1254","2018-03-08T00:00:00",0,0
"1255","2018-03-09T00:00:00",0,0
"1256","2018-03-10T00:00:00",0,0
"1257","2018-03-11T00:00:00",51,5.1
"1258","2018-03-12T00:00:00",119,11.9
"1259","2018-03-13T00:00:00",5,0.5
"1260","2018-03-14T00:00:00",0,0
"1261","2018-03-15T00:00:00",0,0
"1262","2018-03-16T00:00:00",0,0
"1263","2018-03-17T00:00:00",5,0.5
"1264","2018-03-18T00:00:00",30,3
"1265","2018-03-19T00:00:00",0,0
"1266","2018-03-20T00:00:00",86,8.6
"1267","2018-03-21T00:00:00",36,3.6
"1268","2018-03-22T00:00:00",0,0
"1269","2018-03-23T00:00:00",0,0
"1270","2018-03-24T00:00:00",3,0.3
"1271","2018-03-25T00:00:00",279,27.9
"1272","2018-03-26T00:00:00",0,0
"1273","2018-03-27T00:00:00",0,0
"1274","2018-03-28T00:00:00",0,0
"1275","2018-03-29T00:00:00",0,0
"1276","2018-03-30T00:00:00",135,13.5
"1277","2018-03-31T00:00:00",0,0
"1278","2018-04-01T00:00:00",0,0
"1279","2018-04-02T00:00:00",0,0
"1280","2018-04-03T00:00:00",0,0
"1281","2018-04-04T00:00:00",66,6.6
"1282","2018-04-05T00:00:00",0,0
"1283","2018-04-06T00:00:00",0,0
"1284","2018-04-07T00:00:00",157,15.7
"1285","2018-04-08T00:00:00",10,1
"1286","2018-04-09T00:00:00",13,1.3
"1287","2018-04-10T00:00:00",0,0
"1288","2018-04-11T00:00:00",0,0
"1289","2018-04-12T00:00:00",0,0
"1290","2018-04-13T00:00:00",0,0
"1291","2018-04-14T00:00:00",0,0
"1292","2018-04-15T00:00:00",3,0.3
"1293","2018-04-16T00:00:00",386,38.6
"1294","2018-04-17T00:00:00",0,0
"1295","2018-04-18T00:00:00",0,0
"1296","2018-04-19T00:00:00",0,0
"1297","2018-04-20T00:00:00",0,0
"1298","2018-04-21T00:00:00",0,0
"1299","2018-04-22T00:00:00",0,0
"1300","2018-04-23T00:00:00",76,7.6
"1301","2018-04-24T00:00:00",246,24.6
"1302","2018-04-25T00:00:00",191,19.1
"1303","2018-04-26T00:00:00",0,0
"1304","2018-04-27T00:00:00",117,11.7
"1305","2018-04-28T00:00:00",0,0
"1306","2018-04-29T00:00:00",0,0
"1307","2018-04-30T00:00:00",0,0
"1308","2018-05-01T00:00:00",0,0
"1309","2018-05-02T00:00:00",0,0
"1310","2018-05-03T00:00:00",0,0
"1311","2018-05-04T00:00:00",0,0
"1312","2018-05-05T00:00:00",0,0
"1313","2018-05-06T00:00:00",81,8.1
"1314","2018-05-07T00:00:00",0,0
"1315","2018-05-08T00:00:00",84,8.4
"1316","2018-05-09T00:00:00",10,1
"1317","2018-05-10T00:00:00",0,0
"1318","2018-05-11T00:00:00",33,3.3
"1319","2018-05-12T00:00:00",51,5.1
"1320","2018-05-13T00:00:00",0,0
"1321","2018-05-14T00:00:00",0,0
"1322","2018-05-15T00:00:00",0,0
"1323","2018-05-16T00:00:00",213,21.3
"1324","2018-05-17T00:00:00",175,17.5
"1325","2018-05-18T00:00:00",246,24.6
"1326","2018-05-19T00:00:00",76,7.6
"1327","2018-05-20T00:00:00",0,0
"1328","2018-05-21T00:00:00",3,0.3
"1329","2018-05-22T00:00:00",0,0
"1330","2018-05-23T00:00:00",76,7.6
"1331","2018-05-24T00:00:00",3,0.3
"1332","2018-05-25T00:00:00",0,0
"1333","2018-05-26T00:00:00",28,2.8
"1334","2018-05-27T00:00:00",150,15
"1335","2018-05-28T00:00:00",8,0.8
"1336","2018-05-29T00:00:00",188,18.8
"1337","2018-05-30T00:00:00",257,25.7
"1338","2018-05-31T00:00:00",224,22.4
"1339","2018-06-01T00:00:00",142,14.2
"1340","2018-06-02T00:00:00",0,0
"1341","2018-06-03T00:00:00",8,0.8
"1342","2018-06-04T00:00:00",10,1
"1343","2018-06-05T00:00:00",0,0
"1344","2018-06-06T00:00:00",0,0
"1345","2018-06-07T00:00:00",0,0
"1346","2018-06-08T00:00:00",0,0
"1347","2018-06-09T00:00:00",43,4.3
"1348","2018-06-10T00:00:00",0,0
"1349","2018-06-11T00:00:00",15,1.5
"1350","2018-06-12T00:00:00",272,27.2
"1351","2018-06-13T00:00:00",0,0
"1352","2018-06-14T00:00:00",36,3.6
"1353","2018-06-15T00:00:00",0,0
"1354","2018-06-16T00:00:00",0,0
"1355","2018-06-17T00:00:00",0,0
"1356","2018-06-18T00:00:00",3,0.3
"1357","2018-06-19T00:00:00",0,0
"1358","2018-06-20T00:00:00",99,9.9
"1359","2018-06-21T00:00:00",0,0
"1360","2018-06-22T00:00:00",3,0.3
"1361","2018-06-23T00:00:00",28,2.8
"1362","2018-06-24T00:00:00",25,2.5
"1363","2018-06-25T00:00:00",8,0.8
"1364","2018-06-26T00:00:00",150,15
"1365","2018-06-27T00:00:00",89,8.9
"1366","2018-06-28T00:00:00",152,15.2
"1367","2018-06-29T00:00:00",284,28.4
"1368","2018-06-30T00:00:00",0,0
"1369","2018-07-01T00:00:00",58,5.8
"1370","2018-07-02T00:00:00",53,5.3
"1371","2018-07-03T00:00:00",0,0
"1372","2018-07-04T00:00:00",0,0
"1373","2018-07-05T00:00:00",0,0
"1374","2018-07-06T00:00:00",419,41.9
"1375","2018-07-07T00:00:00",99,9.9
"1376","2018-07-08T00:00:00",124,12.4
"1377","2018-07-09T00:00:00",0,0
"1378","2018-07-10T00:00:00",0,0
"1379","2018-07-11T00:00:00",0,0
"1380","2018-07-12T00:00:00",0,0
"1381","2018-07-13T00:00:00",188,18.8
"1382","2018-07-14T00:00:00",51,5.1
"1383","2018-07-15T00:00:00",38,3.8
"1384","2018-07-16T00:00:00",152,15.2
"1385","2018-07-17T00:00:00",340,34
"1386","2018-07-18T00:00:00",0,0
"1387","2018-07-19T00:00:00",0,0
"1388","2018-07-20T00:00:00",0,0
"1389","2018-07-21T00:00:00",132,13.2
"1390","2018-07-22T00:00:00",0,0
"1391","2018-07-23T00:00:00",8,0.8
"1392","2018-07-24T00:00:00",3,0.3
"1393","2018-07-25T00:00:00",30,3
"1394","2018-07-26T00:00:00",0,0
"1395","2018-07-27T00:00:00",0,0
"1396","2018-07-28T00:00:00",0,0
"1397","2018-07-29T00:00:00",0,0
"1398","2018-07-30T00:00:00",0,0
"1399","2018-07-31T00:00:00",0,0
"1400","2018-08-01T00:00:00",99,9.9
"1401","2018-08-02T00:00:00",198,19.8
"1402","2018-08-03T00:00:00",193,19.3
"1403","2018-08-04T00:00:00",191,19.1
"1404","2018-08-05T00:00:00",0,0
"1405","2018-08-06T00:00:00",0,0
"1406","2018-08-07T00:00:00",13,1.3
"1407","2018-08-08T00:00:00",8,0.8
"1408","2018-08-09T00:00:00",203,20.3
"1409","2018-08-10T00:00:00",25,2.5
"1410","2018-08-11T00:00:00",124,12.4
"1411","2018-08-12T00:00:00",0,0
"1412","2018-08-13T00:00:00",0,0
"1413","2018-08-14T00:00:00",0,0
"1414","2018-08-15T00:00:00",0,0
"1415","2018-08-16T00:00:00",0,0
"1416","2018-08-17T00:00:00",0,0
"1417","2018-08-18T00:00:00",0,0
"1418","2018-08-19T00:00:00",76,7.6
"1419","2018-08-20T00:00:00",8,0.8
"1420","2018-08-21T00:00:00",13,1.3
"1421","2018-08-22T00:00:00",99,9.9
"1422","2018-08-23T00:00:00",0,0
"1423","2018-08-24T00:00:00",0,0
"1424","2018-08-25T00:00:00",0,0
"1425","2018-08-26T00:00:00",0,0
"1426","2018-08-27T00:00:00",0,0
"1427","2018-08-28T00:00:00",0,0
"1428","2018-08-29T00:00:00",0,0
"1429","2018-08-30T00:00:00",0,0
"1430","2018-08-31T00:00:00",0,0
"1431","2018-09-01T00:00:00",0,0
"1432","2018-09-02T00:00:00",0,0
"1433","2018-09-03T00:00:00",38,3.8
"1434","2018-09-04T00:00:00",0,0
"1435","2018-09-05T00:00:00",0,0
"1436","2018-09-06T00:00:00",0,0
"1437","2018-09-07T00:00:00",10,1
"1438","2018-09-08T00:00:00",0,0
"1439","2018-09-09T00:00:00",61,6.1
"1440","2018-09-10T00:00:00",150,15
"1441","2018-09-11T00:00:00",56,5.6
"1442","2018-09-12T00:00:00",23,2.3
"1443","2018-09-13T00:00:00",0,0
"1444","2018-09-14T00:00:00",5,0.5
"1445","2018-09-15T00:00:00",0,0
"1446","2018-09-16T00:00:00",20,2
"1447","2018-09-17T00:00:00",18,1.8
"1448","2018-09-18T00:00:00",5,0.5
"1449","2018-09-19T00:00:00",0,0
"1450","2018-09-20T00:00:00",0,0
"1451","2018-09-21T00:00:00",0,0
"1452","2018-09-22T00:00:00",0,0
"1453","2018-09-23T00:00:00",0,0
"1454","2018-09-24T00:00:00",0,0
"1455","2018-09-25T00:00:00",61,6.1
"1456","2018-09-26T00:00:00",5,0.5
"1457","2018-09-27T00:00:00",135,13.5
"1458","2018-09-28T00:00:00",221,22.1
"1459","2018-09-29T00:00:00",0,0
"1460","2018-09-30T00:00:00",0,0
"1461","2018-10-01T00:00:00",0,0
"1462","2018-10-02T00:00:00",0,0
"1463","2018-10-03T00:00:00",0,0
"1464","2018-10-04T00:00:00",0,0
"1465","2018-10-05T00:00:00",0,0
"1466","2018-10-06T00:00:00",0,0
"1467","2018-10-07T00:00:00",5,0.5
"1468","2018-10-08T00:00:00",0,0
"1469","2018-10-09T00:00:00",0,0
"1470","2018-10-10T00:00:00",33,3.3
"1471","2018-10-11T00:00:00",310,31
"1472","2018-10-12T00:00:00",71,7.1
"1473","2018-10-13T00:00:00",0,0
"1474","2018-10-14T00:00:00",0,0
"1475","2018-10-15T00:00:00",0,0
"1476","2018-10-16T00:00:00",0,0
"1477","2018-10-17T00:00:00",196,19.6
"1478","2018-10-18T00:00:00",0,0
"1479","2018-10-19T00:00:00",0,0
"1480","2018-10-20T00:00:00",25,2.5
"1481","2018-10-21T00:00:00",53,5.3
"1482","2018-10-22T00:00:00",0,0
"1483","2018-10-23T00:00:00",0,0
"1484","2018-10-24T00:00:00",0,0
"1485","2018-10-25T00:00:00",0,0
"1486","2018-10-26T00:00:00",203,20.3
"1487","2018-10-27T00:00:00",160,16
"1488","2018-10-28T00:00:00",0,0
"1489","2018-10-29T00:00:00",0,0
"1490","2018-10-30T00:00:00",0,0
"1491","2018-10-31T00:00:00",0,0
"1492","2018-11-01T00:00:00",0,0
"1493","2018-11-02T00:00:00",193,19.3
"1494","2018-11-03T00:00:00",71,7.1
"1495","2018-11-04T00:00:00",0,0
"1496","2018-11-05T00:00:00",89,8.9
"1497","2018-11-06T00:00:00",160,16
"1498","2018-11-07T00:00:00",25,2.5
"1499","2018-11-08T00:00:00",0,0
"1500","2018-11-09T00:00:00",13,1.3
"1501","2018-11-10T00:00:00",51,5.1
"1502","2018-11-11T00:00:00",0,0
"1503","2018-11-12T00:00:00",5,0.5
"1504","2018-11-13T00:00:00",516,51.6
"1505","2018-11-14T00:00:00",8,0.8
"1506","2018-11-15T00:00:00",330,33
"1507","2018-11-16T00:00:00",18,1.8
"1508","2018-11-17T00:00:00",0,0
"1509","2018-11-18T00:00:00",0,0
"1510","2018-11-19T00:00:00",0,0
"1511","2018-11-20T00:00:00",13,1.3
"1512","2018-11-21T00:00:00",0,0
"1513","2018-11-22T00:00:00",0,0
"1514","2018-11-23T00:00:00",0,0
"1515","2018-11-24T00:00:00",241,24.1
"1516","2018-11-25T00:00:00",3,0.3
"1517","2018-11-26T00:00:00",3,0.3
"1518","2018-11-27T00:00:00",0,0
"1519","2018-11-28T00:00:00",0,0
"1520","2018-11-29T00:00:00",0,0
"1521","2018-11-30T00:00:00",15,1.5
"1522","2018-12-01T00:00:00",236,23.6
"1523","2018-12-02T00:00:00",81,8.1
"1524","2018-12-03T00:00:00",0,0
"1525","2018-12-04T00:00:00",0,0
"1526","2018-12-05T00:00:00",0,0
"1527","2018-12-06T00:00:00",0,0
"1528","2018-12-07T00:00:00",0,0
"1529","2018-12-08T00:00:00",13,1.3
"1530","2018-12-09T00:00:00",422,42.2
"1531","2018-12-10T00:00:00",8,0.8
"1532","2018-12-11T00:00:00",0,0
"1533","2018-12-12T00:00:00",0,0
"1534","2018-12-13T00:00:00",0,0
"1535","2018-12-14T00:00:00",5,0.5
"1536","2018-12-15T00:00:00",76,7.6
"1537","2018-12-16T00:00:00",38,3.8
"1538","2018-12-17T00:00:00",0,0
"1539","2018-12-18T00:00:00",0,0
"1540","2018-12-19T00:00:00",0,0
"1541","2018-12-20T00:00:00",0,0
"1542","2018-12-21T00:00:00",335,33.5
"1543","2018-12-22T00:00:00",89,8.9
"1544","2018-12-23T00:00:00",0,0
"1545","2018-12-24T00:00:00",13,1.3
"1546","2018-12-25T00:00:00",0,0
"1547","2018-12-26T00:00:00",0,0
"1548","2018-12-27T00:00:00",0,0
"1549","2018-12-28T00:00:00",658,65.8
"1550","2018-12-29T00:00:00",254,25.4
"1551","2018-12-30T00:00:00",51,5.1
"1552","2018-12-31T00:00:00",25,2.5
"1553","2019-01-01T00:00:00",66,6.6
"1554","2019-01-02T00:00:00",0,0
"1555","2019-01-03T00:00:00",157,15.7
"1556","2019-01-04T00:00:00",91,9.1
"1557","2019-01-05T00:00:00",36,3.6
"1558","2019-01-06T00:00:00",0,0
"1559","2019-01-07T00:00:00",0,0
"1560","2019-01-08T00:00:00",0,0
"1561","2019-01-09T00:00:00",0,0
"1562","2019-01-10T00:00:00",0,0
"1563","2019-01-11T00:00:00",0,0
"1564","2019-01-12T00:00:00",0,0
"1565","2019-01-13T00:00:00",264,26.4
"1566","2019-01-14T00:00:00",0,0
"1567","2019-01-15T00:00:00",0,0
"1568","2019-01-16T00:00:00",0,0
"1569","2019-01-17T00:00:00",0,0
"1570","2019-01-18T00:00:00",61,6.1
"1571","2019-01-19T00:00:00",0,0
"1572","2019-01-20T00:00:00",183,18.3
"1573","2019-01-21T00:00:00",0,0
"1574","2019-01-22T00:00:00",0,0
"1575","2019-01-23T00:00:00",0,0
"1576","2019-01-24T00:00:00",251,25.1
"1577","2019-01-25T00:00:00",0,0
"1578","2019-01-26T00:00:00",0,0
"1579","2019-01-27T00:00:00",0,0
"1580","2019-01-28T00:00:00",0,0
"1581","2019-01-29T00:00:00",0,0
"1582","2019-01-30T00:00:00",25,2.5
"1583","2019-01-31T00:00:00",0,0
"1584","2019-02-01T00:00:00",0,0
"1585","2019-02-02T00:00:00",0,0
"1586","2019-02-03T00:00:00",0,0
"1587","2019-02-04T00:00:00",0,0
"1588","2019-02-05T00:00:00",3,0.3
"1589","2019-02-06T00:00:00",0,0
"1590","2019-02-07T00:00:00",13,1.3
"1591","2019-02-08T00:00:00",5,0.5
"1592","2019-02-09T00:00:00",0,0
"1593","2019-02-10T00:00:00",0,0
"1594","2019-02-11T00:00:00",142,14.2
"1595","2019-02-12T00:00:00",145,14.5
"1596","2019-02-13T00:00:00",279,27.9
"1597","2019-02-14T00:00:00",0,0
"1598","2019-02-15T00:00:00",0,0
"1599","2019-02-16T00:00:00",155,15.5
"1600","2019-02-17T00:00:00",3,0.3
"1601","2019-02-18T00:00:00",371,37.1
"1602","2019-02-19T00:00:00",0,0
"1603","2019-02-20T00:00:00",241,24.1
"1604","2019-02-21T00:00:00",358,35.8
"1605","2019-02-22T00:00:00",366,36.6
"1606","2019-02-23T00:00:00",137,13.7
"1607","2019-02-24T00:00:00",257,25.7
"1608","2019-02-25T00:00:00",0,0
"1609","2019-02-26T00:00:00",0,0
"1610","2019-02-27T00:00:00",10,1
"1611","2019-02-28T00:00:00",3,0.3
"1612","2019-03-01T00:00:00",56,5.6
"1613","2019-03-02T00:00:00",102,10.2
"1614","2019-03-03T00:00:00",0,0
"1615","2019-03-04T00:00:00",185,18.5
"1616","2019-03-05T00:00:00",0,0
"1617","2019-03-06T00:00:00",0,0
"1618","2019-03-07T00:00:00",0,0
"1619","2019-03-08T00:00:00",3,0.3
"1620","2019-03-09T00:00:00",292,29.2
"1621","2019-03-10T00:00:00",112,11.2
"1622","2019-03-11T00:00:00",0,0
"1623","2019-03-12T00:00:00",20,2
"1624","2019-03-13T00:00:00",0,0
"1625","2019-03-14T00:00:00",0,0
"1626","2019-03-15T00:00:00",152,15.2
"1627","2019-03-16T00:00:00",51,5.1
"1628","2019-03-17T00:00:00",0,0
"1629","2019-03-18T00:00:00",0,0
"1630","2019-03-19T00:00:00",0,0
"1631","2019-03-20T00:00:00",0,0
"1632","2019-03-21T00:00:00",0,0
"1633","2019-03-22T00:00:00",3,0.3
"1634","2019-03-23T00:00:00",0,0
"1635","2019-03-24T00:00:00",0,0
"1636","2019-03-25T00:00:00",0,0
"1637","2019-03-26T00:00:00",66,6.6
"1638","2019-03-27T00:00:00",0,0
"1639","2019-03-28T00:00:00",0,0
"1640","2019-03-29T00:00:00",0,0
"1641","2019-03-30T00:00:00",0,0
"1642","2019-03-31T00:00:00",122,12.2
"1643","2019-04-01T00:00:00",0,0
"1644","2019-04-02T00:00:00",0,0
"1645","2019-04-03T00:00:00",0,0
"1646","2019-04-04T00:00:00",0,0
"1647","2019-04-05T00:00:00",43,4.3
"1648","2019-04-06T00:00:00",36,3.6
"1649","2019-04-07T00:00:00",10,1
"1650","2019-04-08T00:00:00",0,0
"1651","2019-04-09T00:00:00",368,36.8
"1652","2019-04-10T00:00:00",74,7.4
"1653","2019-04-11T00:00:00",0,0
"1654","2019-04-12T00:00:00",13,1.3
"1655","2019-04-13T00:00:00",13,1.3
"1656","2019-04-14T00:00:00",64,6.4
"1657","2019-04-15T00:00:00",455,45.5
"1658","2019-04-16T00:00:00",0,0
"1659","2019-04-17T00:00:00",0,0
"1660","2019-04-18T00:00:00",0,0
"1661","2019-04-19T00:00:00",259,25.9
"1662","2019-04-20T00:00:00",521,52.1
"1663","2019-04-21T00:00:00",46,4.6
"1664","2019-04-22T00:00:00",0,0
"1665","2019-04-23T00:00:00",0,0
"1666","2019-04-24T00:00:00",0,0
"1667","2019-04-25T00:00:00",0,0
"1668","2019-04-26T00:00:00",25,2.5
"1669","2019-04-27T00:00:00",15,1.5
"1670","2019-04-28T00:00:00",0,0
"1671","2019-04-29T00:00:00",0,0
"1672","2019-04-30T00:00:00",0,0
"1673","2019-05-01T00:00:00",0,0
"1674","2019-05-02T00:00:00",0,0
"1675","2019-05-03T00:00:00",0,0
"1676","2019-05-04T00:00:00",64,6.4
"1677","2019-05-05T00:00:00",356,35.6
"1678","2019-05-06T00:00:00",3,0.3
"1679","2019-05-07T00:00:00",0,0
"1680","2019-05-08T00:00:00",0,0
"1681","2019-05-09T00:00:00",10,1
"1682","2019-05-10T00:00:00",0,0
"1683","2019-05-11T00:00:00",107,10.7
"1684","2019-05-12T00:00:00",523,52.3
"1685","2019-05-13T00:00:00",36,3.6
"1686","2019-05-14T00:00:00",0,0
"1687","2019-05-15T00:00:00",0,0
"1688","2019-05-16T00:00:00",0,0
"1689","2019-05-17T00:00:00",0,0
"1690","2019-05-18T00:00:00",5,0.5
"1691","2019-05-19T00:00:00",0,0
"1692","2019-05-20T00:00:00",0,0
"1693","2019-05-21T00:00:00",0,0
"1694","2019-05-22T00:00:00",0,0
"1695","2019-05-23T00:00:00",30,3
"1696","2019-05-24T00:00:00",0,0
"1697","2019-05-25T00:00:00",0,0
"1698","2019-05-26T00:00:00",0,0
"1699","2019-05-27T00:00:00",0,0
"1700","2019-05-28T00:00:00",0,0
"1701","2019-05-29T00:00:00",0,0
"1702","2019-05-30T00:00:00",0,0
"1703","2019-05-31T00:00:00",0,0
"1704","2019-06-01T00:00:00",0,0
"1705","2019-06-02T00:00:00",0,0
"1706","2019-06-03T00:00:00",0,0
"1707","2019-06-04T00:00:00",0,0
"1708","2019-06-05T00:00:00",0,0
"1709","2019-06-06T00:00:00",38,3.8
"1710","2019-06-07T00:00:00",69,6.9
"1711","2019-06-08T00:00:00",155,15.5
"1712","2019-06-09T00:00:00",320,32
"1713","2019-06-10T00:00:00",58,5.8
"1714","2019-06-11T00:00:00",264,26.4
"1715","2019-06-12T00:00:00",0,0
"1716","2019-06-13T00:00:00",0,0
"1717","2019-06-14T00:00:00",0,0
"1718","2019-06-15T00:00:00",0,0
"1719","2019-06-16T00:00:00",0,0
"1720","2019-06-17T00:00:00",0,0
"1721","2019-06-18T00:00:00",457,45.7
"1722","2019-06-19T00:00:00",79,7.9
"1723","2019-06-20T00:00:00",102,10.2
"1724","2019-06-21T00:00:00",36,3.6
"1725","2019-06-22T00:00:00",81,8.1
"1726","2019-06-23T00:00:00",33,3.3
"1727","2019-06-24T00:00:00",23,2.3
"1728","2019-06-25T00:00:00",124,12.4
"1729","2019-06-26T00:00:00",0,0
"1730","2019-06-27T00:00:00",0,0
"1731","2019-06-28T00:00:00",3,0.3
"1732","2019-06-29T00:00:00",0,0
"1733","2019-06-30T00:00:00",0,0
"1734","2019-07-01T00:00:00",0,0
"1735","2019-07-02T00:00:00",0,0
"1736","2019-07-03T00:00:00",0,0
"1737","2019-07-04T00:00:00",201,20.1
"1738","2019-07-05T00:00:00",18,1.8
"1739","2019-07-06T00:00:00",112,11.2
"1740","2019-07-07T00:00:00",0,0
"1741","2019-07-08T00:00:00",5,0.5
"1742","2019-07-09T00:00:00",0,0
"1743","2019-07-10T00:00:00",0,0
"1744","2019-07-11T00:00:00",28,2.8
"1745","2019-07-12T00:00:00",13,1.3
"1746","2019-07-13T00:00:00",64,6.4
"1747","2019-07-14T00:00:00",470,47
"1748","2019-07-15T00:00:00",130,13
"1749","2019-07-16T00:00:00",0,0
"1750","2019-07-17T00:00:00",0,0
"1751","2019-07-18T00:00:00",53,5.3
"1752","2019-07-19T00:00:00",23,2.3
"1753","2019-07-20T00:00:00",30,3
"1754","2019-07-21T00:00:00",43,4.3
"1755","2019-07-22T00:00:00",0,0
"1756","2019-07-23T00:00:00",117,11.7
"1757","2019-07-24T00:00:00",112,11.2
"1758","2019-07-25T00:00:00",0,0
"1759","2019-07-26T00:00:00",0,0
"1760","2019-07-27T00:00:00",0,0
"1761","2019-07-28T00:00:00",0,0
"1762","2019-07-29T00:00:00",5,0.5
"1763","2019-07-30T00:00:00",18,1.8
"1764","2019-07-31T00:00:00",0,0
"1765","2019-08-01T00:00:00",183,18.3
"1766","2019-08-02T00:00:00",173,17.3
"1767","2019-08-03T00:00:00",3,0.3
"1768","2019-08-04T00:00:00",0,0
"1769","2019-08-05T00:00:00",0,0
"1770","2019-08-06T00:00:00",0,0
"1771","2019-08-07T00:00:00",0,0
"1772","2019-08-08T00:00:00",0,0
"1773","2019-08-09T00:00:00",0,0
"1774","2019-08-10T00:00:00",0,0
"1775","2019-08-11T00:00:00",0,0
"1776","2019-08-12T00:00:00",0,0
"1777","2019-08-13T00:00:00",0,0
"1778","2019-08-14T00:00:00",61,6.1
"1779","2019-08-15T00:00:00",3,0.3
"1780","2019-08-16T00:00:00",0,0
"1781","2019-08-17T00:00:00",0,0
"1782","2019-08-18T00:00:00",0,0
"1783","2019-08-19T00:00:00",0,0
"1784","2019-08-20T00:00:00",8,0.8
"1785","2019-08-21T00:00:00",3,0.3
"1786","2019-08-22T00:00:00",33,3.3
"1787","2019-08-23T00:00:00",422,42.2
"1788","2019-08-24T00:00:00",25,2.5
"1789","2019-08-25T00:00:00",241,24.1
"1790","2019-08-26T00:00:00",0,0
"1791","2019-08-27T00:00:00",76,7.6
"1792","2019-08-28T00:00:00",10,1
"1793","2019-08-29T00:00:00",0,0
"1794","2019-08-30T00:00:00",3,0.3
"1795","2019-08-31T00:00:00",0,0
"1796","2019-09-01T00:00:00",0,0
"1797","2019-09-02T00:00:00",0,0
"1798","2019-09-03T00:00:00",0,0
"1799","2019-09-04T00:00:00",0,0
"1800","2019-09-05T00:00:00",0,0
"1801","2019-09-06T00:00:00",0,0
"1802","2019-09-07T00:00:00",0,0
"1803","2019-09-08T00:00:00",0,0
"1804","2019-09-09T00:00:00",0,0
"1805","2019-09-10T00:00:00",0,0
"1806","2019-09-11T00:00:00",0,0
"1807","2019-09-12T00:00:00",107,10.7
"1808","2019-09-13T00:00:00",0,0
"1809","2019-09-14T00:00:00",0,0
"1810","2019-09-15T00:00:00",41,4.1
"1811","2019-09-16T00:00:00",0,0
"1812","2019-09-17T00:00:00",0,0
"1813","2019-09-18T00:00:00",0,0
"1814","2019-09-19T00:00:00",0,0
"1815","2019-09-20T00:00:00",0,0
"1816","2019-09-21T00:00:00",0,0
"1817","2019-09-22T00:00:00",0,0
"1818","2019-09-23T00:00:00",0,0
"1819","2019-09-24T00:00:00",0,0
"1820","2019-09-25T00:00:00",0,0
"1821","2019-09-26T00:00:00",0,0
"1822","2019-09-27T00:00:00",0,0
"1823","2019-09-28T00:00:00",25,2.5
"1824","2019-09-29T00:00:00",137,13.7
